frame_idx,cls,track_id,object_detected,source,conf,x1,y1,x2,y2,pose_keypoints,label
110,potted plant,5,True,detect,0.7794386148452759,307,383,436,531,,potted plant 5
111,book,2,True,detect,0.7180009961128235,314,511,1021,766,,book 2
111,book,4,True,detect,0.8436429381370545,216,302,432,569,,book 4
111,potted plant,5,True,detect,0.7687555313110351,306,383,436,530,,potted plant 5
112,book,2,True,detect,0.6836976885795594,313,508,1021,766,,book 2
112,book,4,True,detect,0.8417332649230957,215,302,432,569,,book 4
112,potted plant,5,True,detect,0.75888432264328,305,383,436,529,,potted plant 5
113,book,2,True,detect,0.6623951196670532,312,507,1022,766,,book 2
113,book,4,True,detect,0.8407544493675232,215,302,432,570,,book 4
113,potted plant,5,True,detect,0.7422657370567322,304,383,435,530,,potted plant 5
114,book,2,True,detect,0.6480515400568644,312,505,1022,766,,book 2
114,book,4,True,detect,0.8411206483840943,215,302,432,570,,book 4
114,potted plant,5,True,detect,0.7206437587738037,304,383,435,531,,potted plant 5
115,book,4,True,detect,0.8403140068054199,214,302,432,570,,book 4
115,potted plant,5,True,detect,0.7262533187866211,303,384,435,533,,potted plant 5
116,book,4,True,detect,0.8402624368667603,214,302,432,570,,book 4
116,potted plant,5,True,detect,0.7399375081062317,303,384,435,536,,potted plant 5
117,book,4,True,detect,0.8427839517593384,214,302,432,571,,book 4
117,potted plant,5,True,detect,0.7596841216087341,302,384,435,538,,potted plant 5
118,book,4,True,detect,0.8440266728401185,213,302,432,571,,book 4
118,potted plant,5,True,detect,0.7832172513008118,302,384,435,539,,potted plant 5
119,book,4,True,detect,0.8465378403663635,213,302,432,572,,book 4
119,potted plant,5,True,detect,0.8095943212509156,301,384,435,541,,potted plant 5
120,book,4,True,detect,0.849636459350586,213,302,432,572,,book 4
120,potted plant,5,True,detect,0.8165038108825684,301,384,435,543,,potted plant 5
121,book,4,True,detect,0.8517816543579102,213,302,432,572,,book 4
121,potted plant,5,True,detect,0.818668532371521,301,384,435,545,,potted plant 5
122,book,4,True,detect,0.8526904463768006,212,302,432,573,,book 4
122,potted plant,5,True,detect,0.8119614481925964,301,385,435,547,,potted plant 5
123,book,20,True,detect,0.6957005461057028,306,455,802,762,,book 20
123,book,4,True,detect,0.8538763642311096,212,302,432,573,,book 4
123,potted plant,5,True,detect,0.805623722076416,301,385,435,550,,potted plant 5
124,book,20,True,detect,0.7044331282377243,305,457,810,762,,book 20
124,book,4,True,detect,0.8555223226547242,212,302,432,573,,book 4
124,potted plant,5,True,detect,0.8049431443214417,300,385,435,552,,potted plant 5
125,book,20,True,detect,0.7444381594657898,305,458,824,762,,book 20
125,book,4,True,detect,0.8538824677467346,211,303,432,574,,book 4
125,potted plant,5,True,detect,0.8094080448150635,300,385,435,555,,potted plant 5
126,book,20,True,detect,0.7997551441192627,303,461,845,763,,book 20
126,book,4,True,detect,0.8515397667884826,211,303,432,574,,book 4
126,potted plant,5,True,detect,0.8133997321128845,300,385,435,557,,potted plant 5
127,book,20,True,detect,0.8381608247756958,302,466,863,763,,book 20
